Wall time,Step,Value
1581521901.766337,0,0.6582050323486328
1581521909.344288,1,0.3403242230415344
1581521916.843344,2,0.29124629497528076
1581521924.547147,3,0.2615385055541992
1581521933.434729,4,0.23873353004455566
1581521941.816157,5,0.2199236899614334
1581521950.042329,6,0.20394030213356018
1581521958.485004,7,0.19023780524730682
1581521966.911155,8,0.1781328171491623
1581521975.73057,9,0.16776053607463837
