Wall time,Step,Value
1581526991,0,0.600778878
1581527005,1,0.263943493
1581527018,2,0.208022669
1581527031,3,0.171948925
1581527044,4,0.145977482
1581527056,5,0.12628299
1581527068,6,0.111012653
1581527081,7,0.098205619
1581527093,8,0.087757632
1581527105,9,0.07836511
