Wall time,Step,Value
1581595441.2109,0,0.8434814810752869
1581595455.701787,1,0.9237962961196899
1581595469.85192,2,0.9399629831314087
1581595478.811317,3,0.9504444599151611
1581595487.183563,4,0.9585000276565552
1581595493.986853,5,0.963518500328064
1581595501.807418,6,0.9679629802703857
1581595512.151004,7,0.9721111059188843
1581595522.820696,8,0.9751481413841248
1581595530.176419,9,0.9774629473686218
