Wall time,Step,Value
1581521161.678497,0,0.6921206116676331
1581521172.389203,1,0.3512417674064636
1581521181.075569,2,0.30196189880371094
1581521189.040486,3,0.2732197642326355
1581521196.310109,4,0.25200939178466797
1581521204.756441,5,0.2343011051416397
1581521215.490228,6,0.22007758915424347
1581521222.889983,7,0.2073231339454651
1581521233.69234,8,0.19641056656837463
1581521247.585867,9,0.18666748702526093
