Wall time,Step,Value
1581763027.276389,0,0.5749307870864868
1581763101.278278,1,0.5159152746200562
1581763175.433667,2,0.49977782368659973
1581763249.337843,3,0.4864208400249481
1581763322.918927,4,0.4515098035335541
1581763397.983168,5,0.4348856210708618
1581763473.111868,6,0.40951642394065857
1581763552.317636,7,0.3981049060821533
1581763628.538932,8,0.39400553703308105
1581763707.353297,9,0.3760685920715332
