Wall time,Step,Value
1581523131.193688,0,0.6024478673934937
1581523138.002735,1,0.2868063747882843
1581523143.622797,2,0.23637935519218445
1581523149.694442,3,0.20277483761310577
1581523155.536919,4,0.1775427609682083
1581523163.171606,5,0.15762285888195038
1581523174.927752,6,0.1417221575975418
1581523197.64388,7,0.12832710146903992
1581523205.832932,8,0.11679523438215256
1581523213.522513,9,0.10743865370750427
