Wall time,Step,Value
1581597909.14972,0,0.8321481347084045
1581597916.029969,1,0.933129608631134
1581597926.317003,2,0.9528889060020447
1581597940.094342,3,0.9629814624786377
1581597953.162454,4,0.968833327293396
1581597963.377192,5,0.9737407565116882
1581597973.020502,6,0.9769814610481262
1581597982.491668,7,0.9804999828338623
1581597993.839147,8,0.9835740923881531
1581598005.397367,9,0.9851852059364319
