Wall time,Step,Value
1581598338.229031,0,0.8278518319129944
1581598351.017593,1,0.9205740690231323
1581598363.364868,2,0.940407395362854
1581598375.571306,3,0.951796293258667
1581598387.177623,4,0.9576851725578308
1581598404.273271,5,0.9641851782798767
1581598419.326893,6,0.9674259424209595
1581598435.901965,7,0.9699814915657043
1581598450.022039,8,0.972944438457489
1581598462.793028,9,0.975777804851532
