Wall time,Step,Value
1581526778,0,0.811444461
1581526795,1,0.916148126
1581526813,2,0.932759285
1581526828,3,0.943722248
1581526843,4,0.952351868
1581526860,5,0.957481503
1581526877,6,0.963111103
1581526890,7,0.965962946
1581526904,8,0.96966666
1581526918,9,0.971555531
