Wall time,Step,Value
1583400590.816133,0,0.4879521131515503
1583401500.327207,1,0.3852064907550812
1583402307.952646,2,0.3470444083213806
1583403054.617487,3,0.326031893491745
1583403922.871308,4,0.3117438554763794
1583404715.156543,5,0.2995510399341583
1583405533.608257,6,0.28523364663124084
1583406338.43559,7,0.27565187215805054
1583407135.373195,8,0.2632981240749359
1583408028.862869,9,0.2568998634815216
