Wall time,Step,Value
1581597909.149491,0,0.47499874234199524
1581597916.029779,1,0.20769348740577698
1581597926.316818,2,0.14830172061920166
1581597940.093528,3,0.11758196353912354
1581597953.162278,4,0.0980057343840599
1581597963.377007,5,0.08319997042417526
1581597973.020318,6,0.0712236762046814
1581597982.491307,7,0.06306466460227966
1581597993.838953,8,0.053971439599990845
1581598005.397185,9,0.04774744436144829
