Wall time,Step,Value
1581522560.899581,0,0.680756688117981
1581522570.6811,1,0.30350664258003235
1581522580.867259,2,0.2518623471260071
1581522588.610731,3,0.21942447125911713
1581522599.177423,4,0.19403377175331116
1581522607.002754,5,0.17408478260040283
1581522614.273612,6,0.1573161631822586
1581522620.594639,7,0.14368987083435059
1581522627.080473,8,0.1314360797405243
1581522633.485206,9,0.1217019259929657
