Wall time,Step,Value
1581595004.304604,0,0.4493691325187683
1581595011.978887,1,0.3150136172771454
1581595018.948246,2,0.29827114939689636
1581595025.767584,3,0.2888203561306
1581595032.99708,4,0.28322872519493103
1581595039.819914,5,0.27803850173950195
1581595046.786262,6,0.2750256359577179
1581595053.998381,7,0.271564781665802
1581595061.09777,8,0.26907891035079956
1581595068.03027,9,0.2665744721889496
