Wall time,Step,Value
1581595623.676832,0,0.8085485100746155
1581595655.167281,1,0.46732932329177856
1581595686.671328,2,0.41068193316459656
1581595720.241579,3,0.3827774226665497
1581595749.932027,4,0.36485394835472107
1581595779.007781,5,0.35246527194976807
1581595805.11447,6,0.3429962992668152
1581595823.683429,7,0.33549928665161133
1581595847.534717,8,0.329338401556015
1581595879.116605,9,0.3241155445575714
