Wall time,Step,Value
1581595441.209923,0,0.5887836217880249
1581595455.701507,1,0.26624616980552673
1581595469.851739,2,0.20820936560630798
1581595478.810389,3,0.17119146883487701
1581595487.18338,4,0.14439056813716888
1581595493.98667,5,0.124101422727108
1581595501.807229,6,0.1086726039648056
1581595512.15082,7,0.09604375809431076
1581595522.820498,8,0.08610402047634125
1581595530.176228,9,0.07674220949411392
