Wall time,Step,Value
1581598338.228799,0,0.49917736649513245
1581598351.01741,1,0.25196531414985657
1581598363.364685,2,0.1891324818134308
1581598375.571121,3,0.15572576224803925
1581598387.177439,4,0.13438816368579865
1581598404.273096,5,0.11711395531892776
1581598419.32672,6,0.10546430945396423
1581598435.901779,7,0.09578357636928558
1581598450.021692,8,0.08771172910928726
1581598462.792842,9,0.0802890956401825
