Wall time,Step,Value
1581771556.127542,0,0.405295729637146
1581771630.440221,1,0.32579782605171204
1581771704.213713,2,0.2807925343513489
1581771778.511884,3,0.2815876603126526
1581771852.63263,4,0.24761173129081726
1581771926.736574,5,0.24779579043388367
1581771999.905087,6,0.23372168838977814
1581772076.697401,7,0.22948817908763885
1581772156.078069,8,0.21834632754325867
1581772231.062178,9,0.20820043981075287
