Wall time,Step,Value
1581523724.625233,0,0.6252691149711609
1581523730.957318,1,0.28922396898269653
1581523737.422855,2,0.23768267035484314
1581523743.817292,3,0.20368905365467072
1581523750.175865,4,0.17819306254386902
1581523758.410044,5,0.15917134284973145
1581523765.740102,6,0.1434352844953537
1581523771.988325,7,0.13029718399047852
1581523779.058957,8,0.11896048486232758
1581523786.497569,9,0.109525166451931
